,cu_rol7_c1,oil_rol7_c1,gas_rol7_c1,al_rol7_c1,wheat_rol7_c1,cof_rol7_c1,pk_rol7_c1,bn_rol7_c1,scaled_oil,scaled_cu,scaled_gas,scaled_wheat,scaled_pk,scaled_al,scaled_cof,kospi_cost,kospi200_cost,kosdaq_cost,kosdaq100_cost
2018- 03- 08,-0.015357142857142847,-0.22999999999999687,0.010428571428571232,-6.464285714285779,4.5,0.0,0.0,0.0,0.00013534730117481457,0.4128232992827646,0.32091703056768556,0.0007201584348556682,0.37943332672874974,0.04322791232166652,0.11101973684210527,2433.08,314.78,853.94,1888.49
2018- 03- 09,0.000500000000000167,0.12857142857143344,0.009285714285713897,-2.3214285714284415,0.6428571428571672,0.0,0.0,0.0,5.413892046992583e-05,0.5118887198435124,0.28443231441048034,0.0017403828842345317,0.37943332672874974,0.03602733529749752,0.11101973684210527,2459.45,317.67,865.8,1917.69
2018- 03- 12,0.00014285714285744433,0.15857142857142037,0.01142857142857201,-8.75,-2.25,0.0,0.0,0.0,0.0,0.3899587046294284,0.35427947598253273,0.0003600792174278341,0.37943332672874974,0.03687086639200968,0.11101973684210527,2484.12,320.7,884.27,1968.53
2018- 03- 13,0.0019285714285710576,0.13857142857143145,0.013000000000000345,-7.1785714285715585,-0.9285714285714448,0.0,0.0,0.0,5.413892046992583e-05,0.35457509237122364,0.31801310043668124,0.0002400528116185561,0.37943332672874974,0.027946551913837575,0.11101973684210527,2494.49,322.98,886.25,1968.07
2018- 03- 14,0.00435714285714317,0.054285714285711606,0.0038571428571425592,-8.571428571428442,-0.9285714285714448,0.0,0.0,0.0,5.413892046992583e-05,0.491588785046729,0.31663755458515286,6.001320290463902e-05,0.37943332672874974,0.026870744141126418,0.11101973684210527,2486.08,321.99,886.92,1969.95
2018- 03- 15,-0.0045000000000001705,0.014285714285719564,-0.009714285714285786,-9.25,-3.321428571428555,0.0,0.0,0.0,2.7069460234962914e-05,0.3447076722451641,0.31989082969432314,0.45748064574206326,0.37943332672874974,0.032482059682881204,0.11101973684210527,2492.38,322.74,890.43,1981.86
2018- 03- 16,-0.004071428571428726,0.09714285714284898,-0.012714285714285456,-1.8214285714284415,-3.607142857142833,0.0,0.0,0.0,0.0003789724432894808,0.34309932623342754,0.1691484716157205,0.4988897557462642,0.37943332672874974,0.008667587623320577,0.11101973684210527,2493.97,322.88,894.43,1993.72
2018- 03- 19,0.0004285714285714448,0.037142857142868024,-0.015000000000000124,-2.6785714285715585,-6.285714285714334,0.0,0.0,0.0,0.00013534730117481457,0.40008693762225606,0.24958515283842794,0.6600852187481246,0.37943332672874974,0.03403464590031663,0.11101973684210527,2475.03,320.35,880.97,1954.16
2018- 03- 20,-0.014000000000000234,-0.07857142857142918,-0.008142857142857451,-5.607142857143117,-5.14285714285711,-0.20714285714285552,0.04714285714284472,0.6785714285714448,5.413892046992583e-05,0.47367963486198655,0.2734934497816594,0.5557222588969574,0.35942143847830393,0.10368097409503783,0.15693530701754385,2485.52,321.79,890.4,1991.02
2018- 03- 21,-0.00935714285714262,0.03714285714285381,-0.020000000000000018,-0.5357142857142208,-5.178571428571445,-0.07142857142858361,0.09428571428571786,0.6071428571428896,0.0008932921877537762,0.5185394479460987,0.2935589519650655,0.4741643161495529,0.3223697245888647,0.046809863201261626,0.04509320175438596,2484.97,321.6,885.55,1971.02
2018- 03- 22,-0.01685714285714246,0.00999999999999801,-0.024142857142856577,-3.25,-4.25,-0.23571428571426623,0.10000000000000853,0.9285714285713311,0.00032483352281955497,0.5436209519669638,0.2224017467248908,0.3846846306187361,0.260748959778086,0.03232313353463979,0.11513157894736842,2496.02,323.32,871.62,1930.37
2018- 03- 23,-0.0236428571428573,0.048571428571428044,-0.020000000000000462,-4.714285714285779,-5.071428571428555,-0.700000000000017,0.3214285714285694,0.46428571428577925,0.0005413892046992583,0.5950880243425343,0.12185589519650654,0.47122366920722564,0.60748959778086,0.029279086541400257,0.14377741228070176,2416.76,312.42,829.68,1822.77
2018- 03- 26,-0.02250000000000041,0.0628571428571405,-0.009000000000000341,-3.9285714285711038,-3.5,-0.6928571428571502,0.3499999999999943,0.10714285714288962,8.120838070488874e-05,0.5370571614866334,0.11205240174672489,0.395847086358999,0.5395284327323163,0.03420579713688431,0.11033442982456142,2437.08,314.89,853.69,1894.76
2018- 03- 27,-0.015285714285714125,0.06571428571429294,0.000428571428572333,-5.142857142857338,-2.678571428571445,-0.8642857142856997,0.2585714285714431,-1.142857142857224,0.00032483352281955497,0.47733101499673986,0.018624454148471612,0.3479565504410971,0.6582127996829801,0.04094182080465531,0.08031798245614036,2452.06,316.34,858.84,1896.63
2018- 03- 28,-0.009785714285714064,0.11999999999999034,0.006714285714285229,-8.142857142856883,-0.75,-1.0214285714285722,0.035714285714277594,-2.071428571428555,0.0008391532672838504,0.0035209737013692675,0.18412663755458514,0.33595390986016926,0.5961957598573411,0.04265333317033215,0.12664473684210525,2419.29,311.81,850.97,1875.68
2018- 03- 29,-0.00014285714285700024,0.06571428571428584,0.008285714285714008,-10.392857142857338,-0.2857142857142776,-0.892857142857153,0.07571428571428385,-2.25,0.0002165556818797033,0.0003912193001521409,0.3467467248908297,0.5390385884894677,0.46166039231226474,0.07062433526082226,0.10964912280701755,2436.37,313.82,865.99,1923.93
2018- 04- 02,0.00035714285714227856,-0.1699999999999946,0.006428571428571672,-13.10714285714289,-1.0357142857142776,-1.278571428571425,0.36000000000001364,1.25,0.0002977640625845921,0.0008259074114322974,0.3581004366812227,0.40250855188141393,0.3933029522488607,0.06457902908348513,0.2086074561403509,2444.16,314.0,867.8,1914.55
2018- 04- 03,0.007785714285714285,-0.06857142857143117,0.011428571428571122,-14.10714285714289,0.25,-0.7428571428571331,0.18571428571428328,1.0357142857143344,0.000622597585404147,0.001869158878504673,0.2431441048034934,0.5991118045970114,0.29760253616009513,0.05853372290614799,0.1411732456140351,2442.43,313.38,872.32,1929.61
2018- 04- 04,0.004000000000000448,-0.125714285714281,0.018142857142857682,-9.0,-0.6428571428571672,-0.5642857142857309,0.011428571428552914,2.107142857142776,0.0003789724432894808,0.006259508802434254,0.30213973799126637,0.5668847146372202,0.3067168615018823,0.05832589640460152,0.05962171052631579,2408.06,308.54,862.51,1905.22
2018- 04- 05,0.01642857142857146,-0.08857142857142719,0.008142857142857007,-6.5714285714284415,1.5,-0.549999999999983,-0.15571428571426793,3.071428571428669,0.00040604190352444374,0.002434253423168876,0.3472489082969432,0.43899657924743446,0.25559738458490194,0.04937713174977689,0.05975877192982456,2437.52,313.04,868.93,1921.62
2018- 04- 06,0.009785714285714064,-0.19285714285714306,0.0014285714285717788,-0.5,3.321428571428612,-0.19285714285715017,-0.10428571428572297,5.321428571428555,0.0004331113637594066,0.0005216257335361879,0.29299126637554584,0.4596411210466303,0.14483851793144445,0.06247020134720473,0.060581140350877194,2429.58,311.61,867.96,1920.83
2018- 04- 09,0.010428571428571232,-0.16714285714286348,-0.0007142857142863335,16.78571428571422,6.464285714285666,-0.26428571428570535,0.18285714285714505,6.535714285714221,0.00024362514211466623,0.0013040643338404696,0.4794759825327511,0.803816839704735,0.22785813354468004,0.14764239171628016,0.07510964912280702,2444.08,313.45,874.44,1937.14
2018- 04- 10,0.01557142857142857,-0.0899999999999963,-0.010999999999999677,28.857142857142662,5.85714285714289,0.028571428571410706,0.19142857142857395,6.892857142857224,0.0006496670456391099,0.0008693762225603131,0.4760480349344978,0.7816119546300186,0.16742619377848228,0.1155393097715131,0.10361842105263158,2450.74,313.94,877.3,1936.68
2018- 04- 11,0.009357142857143064,0.08714285714286518,-0.0011428571428573342,37.89285714285734,5.857142857142833,0.4428571428571644,-0.2042857142857173,3.4642857142856656,0.0003789724432894808,0.0013040643338404696,0.3905458515283843,0.6078737322210886,0.15811373092926495,0.10700619811978142,0.13075657894736842,2444.22,312.94,885.38,1946.98
2018- 04- 12,-7.142857142872217e-05,-0.018571428571441118,-0.001571428571428779,52.10714285714266,3.3571428571428896,0.2785714285714249,-0.0628571428571405,2.3928571428571104,0.00013534730117481457,0.0016518148228645948,0.3893231441048035,0.481125847686491,0.09708737864077671,0.1058814899937652,0.16844846491228072,2442.71,313.22,881.45,1928.15
2018- 04- 13,0.008714285714285452,-0.029999999999986926,0.0024285714285716686,43.321428571428896,2.3928571428571104,0.521428571428558,-0.09285714285714164,2.642857142857224,0.0002165556818797033,0.001869158878504673,0.362532751091703,0.38270419492288305,0.08955815335843076,0.11638284086602525,0.2201206140350877,2455.07,314.86,891.87,1941.48
2018- 04- 16,0.003071428571428836,-0.05571428571429493,0.01100000000000012,57.53571428571422,-0.3571428571428328,0.13571428571430033,0.052857142857135386,3.2857142857142208,0.00024362514211466623,0.0021734405564007822,0.25163755458515286,0.4876672868030967,0.14701803051317616,0.06544089781048669,0.23190789473684212,2457.49,315.17,896.89,1945.88
2018- 04- 17,0.003214285714285392,0.058571428571426054,0.005285714285713894,52.10714285714266,-0.8571428571428896,-0.11428571428572809,0.20285714285715528,1.6428571428571104,0.0002165556818797033,0.004346881112801565,0.20266375545851525,0.3320530516713677,0.11729740439865267,0.0467854130246091,0.1025219298245614,2453.77,314.64,901.22,1953.82
2018- 04- 18,0.011928571428572177,0.04285714285714448,0.0065714285714291165,56.28571428571422,-2.2142857142856656,0.04999999999999716,0.36857142857142833,-0.17857142857133113,0.00040604190352444374,0.004607693979569659,0.2788646288209607,0.309067994958891,0.11511789181692096,0.18450103301996357,0.18695175438596492,2479.98,318.64,893.32,1927.42
2018- 04- 19,-0.0005000000000006111,0.0442857142857207,0.000571428571428445,40.75,-2.178571428571445,-0.30714285714284983,0.32571428571428385,-1.9285714285714448,0.00016241676140977748,0.004042599434905455,0.5077510917030568,0.2632779211426514,0.10025757875965922,0.07828946564138926,0.19709429824561403,2486.1,320.12,882.73,1889.77
2018- 04- 20,0.002642857142857391,-7.105427357601002e-15,0.009142857142856897,31.5,-3.428571428571445,-0.5642857142857167,0.480000000000004,-3.2142857142857792,0.00032483352281955497,0.0031297544012171266,0.3524890829694323,0.2840424893476565,0.08103824053893403,0.047311091822638415,0.3223684210526316,2476.33,317.89,889.17,1901.12
2018- 04- 23,0.0066428571428569505,0.09428571428571786,0.007714285714286007,-6.142857142856883,-2.7857142857142776,-0.3500000000000085,0.35285714285714675,0.10714285714288962,0.0005413892046992583,0.0027820039121930016,0.2381004366812227,0.34147512452739603,0.17911630671686152,0.04221322999058668,0.3490953947368421,2474.11,317.89,879.02,1879.04
2018- 04- 24,0.010071428571428953,0.048571428571428044,0.006571428571428672,-8.71428571428578,0.0,-0.2499999999999858,0.2071428571428413,-1.2142857142856656,0.0004331113637594066,0.0026081286676809387,0.1358733624454148,0.17589869771349698,0.10263522884882109,0.06506192007237252,0.4623081140350877,2464.14,315.86,873.61,1858.69
2018- 04- 25,0.005642857142857061,0.0628571428571405,0.004857142857142449,-22.78571428571422,3.428571428571445,0.035714285714277594,0.1357142857142719,-1.7857142857143344,0.0004331113637594066,0.006824603347098457,0.12329694323144104,0.17307807717697896,0.08084010303150388,0.039609286177092626,0.4115953947368421,2448.81,313.99,869.93,1860.45
2018- 04- 26,0.004999999999999893,0.04857142857143515,0.01185714285714301,-17.75,2.071428571428555,-0.057142857142864045,-0.007142857142838466,-1.8214285714285552,0.0014617508526879974,0.006346446424690285,0.019039301310043666,0.13803036668066976,0.06360213988508026,0.03636963777063289,0.4205043859649123,2475.64,318.08,879.39,1880.98
2018- 04- 27,-0.014357142857142957,-0.005714285714290668,0.004571428571428449,-44.14285714285734,2.892857142857167,-0.035714285714277594,-0.25,2.3928571428571104,0.00032483352281955497,0.4728102586394262,0.2797598253275109,0.0998019564304147,0.044977214186645534,0.03655301409552684,0.6609100877192983,2492.4,320.8,886.49,1905.17
2018- 04- 30,-0.009785714285714064,-0.030000000000001137,0.01471428571428568,-32.71428571428578,5.107142857142833,0.3285714285714363,-0.26428571428571956,4.714285714285779,0.00048725028422933245,0.2896326885459683,0.2774017467248908,0.014103102682590171,0.03308896374083614,0.03149182752845389,0.4502467105263158,2515.38,323.56,875.95,1867.29
2018- 05- 02,-0.007428571428571118,-0.11714285714285921,0.002000000000000224,5.071428571428896,9.178571428571445,-0.12857142857143344,-0.7185714285714369,5.428571428571445,5.413892046992583e-05,0.3982612475548794,0.27412663755458516,0.0010202244493788635,0.3705171388943927,0.052800156481130574,0.4302357456140351,2505.61,322.53,871.03,1845.19
2018- 05- 03,-0.010285714285714675,0.002857142857145334,-0.007857142857143007,7.5714285714284415,9.714285714285722,-0.7142857142857082,-0.8142857142857025,5.5,5.413892046992583e-05,0.480504238209085,0.3503711790393013,0.0011402508551881414,0.44145036655438874,0.041858702429125046,0.6248629385964912,2487.25,320.55,866.07,1830.41
2018- 05- 04,-0.00864285714285673,0.0885714285714343,-0.01071428571428612,18.78571428571422,5.892857142857167,-0.7428571428571473,-0.6000000000000085,5.535714285714334,0.00046018082399436956,0.3510975874809824,0.24471615720524015,0.0007201584348556682,0.48345551812958193,0.04590520666511815,0.34265350877192985,2461.38,316.75,856.34,1788.96
2018- 05- 08,-0.001500000000000501,0.13571428571429323,-0.0055714285714287826,23.357142857143117,3.178571428571331,-0.37142857142856656,-0.2571428571428527,4.321428571428555,0.0008662227275188132,0.5701369267550533,0.33277292576419215,6.001320290463902e-05,0.41767386566277,0.062433526082225944,0.3364857456140351,2449.81,315.87,827.22,1710.25
2018- 05- 09,-0.0023571428571425024,0.26428571428571246,-0.003714285714285559,17.78571428571422,0.28571428571433444,-0.5785714285714221,-0.28142857142857736,3.4999999999998863,0.0003519029830545179,0.3601391001956097,0.25320960698689954,0.00018003960871391706,0.27600554785020803,0.08379075538820768,0.24479166666666666,2443.98,314.42,850.85,1792.25
2018- 05- 10,0.01035714285714251,0.35285714285713965,0.0017142857142857792,11.142857142856883,-3.1428571428571104,-0.45714285714286973,-0.5071428571428527,2.4285714285715585,0.00016241676140977748,0.4933275374918496,0.5278602620087336,0.0003600792174278341,0.42104220328908265,0.05682221054047115,0.26014254385964913,2464.16,317.31,854.93,1789.24
2018- 05- 11,0.006142857142857228,0.38714285714285523,0.007428571428571118,-5.0,-5.178571428571445,-0.4357142857142833,0.032857142857139365,1.9642857142857792,0.00016241676140977748,0.33901325798739407,0.25829694323144103,0.00018003960871391706,0.40043590251634636,0.05993960806366826,0.2027138157894737,2477.71,318.51,865.93,1814.25
2018- 05- 14,0.0017857142857140573,0.37000000000000455,0.01657142857142846,7.5,-8.571428571428612,0.22142857142857508,-0.13285714285713368,3.3571428571426623,0.0003519029830545179,0.35201043251467073,0.28255458515283843,0.00012002640580927805,0.7687735288290074,0.030538270639005362,0.2675438596491228,2476.11,317.72,858.7,1781.46
2018- 05- 15,-0.004214285714285726,0.36142857142856855,0.017857142857143682,-7.5714285714284415,-4.857142857142833,0.607142857142847,-0.31857142857143117,4.4285714285715585,0.002030209517622219,0.4507715713975223,0.23120087336244538,0.44841865210346277,0.41054091539528437,0.06846049462707368,0.4003563596491228,2458.54,314.94,862.94,1799.69
2018- 05- 16,-0.0012142857142851682,0.2942857142857207,0.010571428571428232,-9.821428571428442,-2.821428571428555,0.4714285714285893,-0.3314285714285603,3.7857142857142208,0.00032483352281955497,0.3380134753314497,0.2286899563318777,0.3374542399327852,0.42005151575193184,0.050110637049352674,0.2726151315789474,2459.82,315.97,850.29,1801.18
2018- 05- 17,0.004285714285714448,0.4399999999999977,0.01814285714285724,-13.928571428571558,-2.892857142857167,0.028571428571410706,-0.3542857142857372,4.964285714285779,0.00013534730117481457,0.35235818300369487,0.3968777292576419,0.40886995138930565,0.35268476322567865,0.022323011283756522,0.2746710526315789,2448.45,314.29,855.62,1818.79
2018- 05- 18,0.0008571428571424455,0.3385714285714272,0.015714285714285126,-16.5,0.5357142857142776,0.035714285714291805,-0.4542857142857031,4.035714285714221,0.0030317795463158464,0.32475548793740494,0.23925764192139734,0.5928104182920243,0.411333465425005,0.03732319466008142,0.2631578947368421,2460.65,315.37,869.45,1849.65
2018- 05- 21,-0.001642857142857057,0.36999999999999744,-0.000571428571428001,-9.642857142856883,-0.07142857142855519,-0.16428571428571104,-0.30714285714286405,2.9642857142857792,0.0033295436089004387,0.38935014127363615,0.2747816593886463,0.611294484786653,0.6708936001585101,0.03524492964461668,0.2811129385964912,2465.57,316.25,872.96,1855.65
2018- 05- 23,-0.003214285714285392,0.20142857142856485,0.010285714285714675,-9.5,7.214285714285722,-0.26428571428571956,0.09000000000000341,-2.25,0.0015158897731579232,0.5440556400782439,0.2414847161572052,0.5470803576786893,0.5704378838914207,0.03754324624995415,0.24438048245614036,2471.91,318.31,869.16,1847.56
2018- 05- 24,0.005714285714285339,0.07000000000000739,0.014857142857142236,-6.642857142857338,5.250000000000057,-0.6428571428571246,0.10000000000000853,-3.4642857142857792,0.0025986681825564397,0.3724842425559661,0.1422489082969432,0.8211006421412711,0.4973251436496929,0.025354833188669785,0.23094846491228072,2466.01,317.48,873.32,1871.35
2018- 05- 25,0.001000000000000334,-0.07428571428571473,0.017714285714285793,-7.9285714285715585,6.964285714285666,-0.09285714285715585,0.01999999999998181,-2.8928571428571104,0.0010557089491635538,0.38730710715061945,0.16556768558951962,0.5162335713857049,0.6029324351099664,0.013643198572109681,0.3547149122807018,2460.8,318.05,868.35,1893.35
2018- 05- 29,-0.0037857142857147252,-0.15857142857142748,0.0022857142857142243,-3.0357142857142208,5.571428571428555,-0.007142857142852677,-0.27428571428569626,-5.464285714285779,0.00013534730117481457,0.7017604868506847,0.021834061135371174,0.8422853027666087,0.40499306518723993,0.01825205687111089,0.2134046052631579,2457.25,316.2,870.08,1861.83
2018- 05- 30,0.0022857142857146684,-0.16285714285714903,0.005428571428571782,-0.4285714285715585,0.5357142857143344,-0.357142857142847,-0.35428571428570876,-3.3928571428571104,0.0002165556818797033,0.0018256900673766575,0.22336244541484712,0.6404609013983077,0.42817515355656827,0.017139573833420945,0.44188596491228077,2409.03,309.26,874.22,1892.9
2018- 05- 31,-0.0033571428571432804,-0.23857142857142577,0.020285714285713574,1.4285714285715585,2.7142857142856656,-0.38571428571430033,-0.33571428571428896,-0.7857142857142208,0.0016512370743327377,0.0006085633557922192,0.4173362445414847,0.5220548520674548,0.41034277788785417,0.02456020244746268,0.32195723684210525,2423.01,310.92,879.66,1900.77
2018- 06- 01,-0.0033571428571428363,-0.07857142857142918,0.007714285714286895,4.8214285714284415,0.25,-0.1357142857142719,-0.7042857142857315,-4.464285714285779,0.00013534730117481457,0.0013475331449684853,0.19593886462882093,0.5054311948628698,0.384783039429364,0.014144427193486471,0.25808662280701755,2438.96,313.22,883.22,1907.04
2018- 06- 04,0.010500000000000398,-0.06571428571429294,0.00228571428571378,6.2857142857146755,-3.678571428571445,0.12857142857141923,-0.6571428571428442,-0.14285714285711038,0.00016241676140977748,0.0003477504890241252,0.21582969432314408,0.6276780891796195,0.23162274618585302,0.02447462682917884,0.04838267543859649,2447.76,314.84,877.44,1879.63
2018- 06- 05,0.01599999999999957,-0.004285714285707343,-0.0071428571428571175,4.142857142856883,-2.8928571428571104,0.22142857142857508,-0.7271428571428658,-0.5,0.00027069460234962914,0.0015648772006085635,0.2641703056768559,0.6416611654564004,0.2530215969883099,0.024939180185576837,0.10101425438596491,2453.76,315.76,877.16,1878.44
2018- 06- 07,0.03171428571428514,0.17285714285715414,0.007857142857143451,5.285714285714221,-1.3928571428571104,-0.23571428571429465,-1.2085714285714246,-0.035714285714448124,0.00040604190352444374,0.0021734405564007822,0.4627729257641921,0.7313809037988358,0.25401228452546065,0.02879008300834973,0.15597587719298245,2470.58,317.67,887.91,1906.55
2018- 06- 08,0.032928571428572084,0.15857142857142748,0.0007142857142854453,4.285714285714221,-0.28571428571433444,0.20714285714286973,-1.1000000000000085,-2.178571428571331,0.0007579448865789616,0.001608346011736579,0.3436244541484716,0.7698493668607094,0.13968694273826038,0.03397352045868531,0.16831140350877194,2451.58,314.97,878.48,1877.12
2018- 06- 11,0.027357142857142414,0.1971428571428504,-0.0004285714285714448,1.4285714285715585,-1.6785714285714448,0.4214285714285779,-1.0999999999999943,-4.285714285714221,0.00013534730117481457,0.0024777222342968917,0.41663755458515284,0.5744463782032048,0.12779869229245097,0.04694433917285052,0.11540570175438597,2470.15,317.22,876.55,1872.61
2018- 06- 12,0.021571428571428797,0.03714285714285381,-0.003285714285714114,-0.21428571428577925,1.6071428571428896,0.06428571428570251,-0.8900000000000006,-0.6428571428571104,5.413892046992583e-05,0.0012605955227124538,0.36910480349344976,0.8728920362479746,0.19536358232613435,0.026503991491338523,0.059347587719298246,2468.83,316.84,875.04,1881.74
2018- 06- 14,0.0034285714285720026,0.10142857142856343,0.010714285714285676,-7.892857142856883,-1.2142857142857792,-0.357142857142847,-1.1871428571428666,0.8214285714286689,0.0016512370743327377,0.001608346011736579,0.27864628820960696,0.6817499849966993,0.11075886665345751,0.03245760950622868,0.11252741228070176,2423.48,311.2,864.56,1868.52
2018- 06- 15,-0.016642857142857626,-0.0628571428571334,0.018000000000000238,-20.21428571428578,-2.8928571428571104,-0.3642857142857281,-1.3799999999999955,1.1785714285713311,0.0003519029830545179,0.0026081286676809387,0.367882096069869,0.5891496129148412,0.21260154547255797,0.02254306287362926,0.17749451754385964,2404.04,308.73,866.22,1871.53
2018- 06- 18,-0.023857142857142577,-0.02142857142857224,0.0030000000000001137,-13.357142857142662,-5.25,-0.0714285714285694,-0.7628571428571433,-1.8571428571426623,0.00013534730117481457,0.0009563138448163444,0.35740174672489083,0.45141931224869475,0.18347533188032497,0.029425787601315416,0.4010416666666667,2376.24,305.35,840.23,1816.36
2018- 06- 19,-0.03600000000000003,-0.0985714285714323,0.0014285714285708906,-18.071428571428896,-6.035714285714278,-0.09285714285715585,-0.7957142857142898,0.8214285714284415,2.7069460234962914e-05,0.006781134535970442,0.3224672489082969,0.6167556862509752,0.12185456706954628,0.08267827235051774,0.30550986842105265,2340.11,301.35,815.39,1756.85
2018- 06- 20,-0.030785714285714416,-0.1514285714285677,0.002142857142857224,-18.96428571428578,-3.75,-0.22857142857141355,-0.8042857142857116,2.0357142857142208,0.00010827784093985166,0.007867854814170832,0.306943231441048,0.33529376462821825,0.09153952843273233,0.03993936356190173,0.3743146929824561,2363.91,304.02,840.17,1831.92
2018- 06- 21,-0.03242857142857147,-0.15571428571428214,0.005142857142856894,-17.28571428571422,-5.60714285714289,0.10714285714284699,-0.5742857142857147,4.142857142857338,0.0008932921877537762,0.005129319713105847,0.28050218340611355,0.307567664886275,0.09371904101446406,0.06952407731145857,0.4642269736842105,2337.83,301.02,826.22,1792.38
2018- 06- 22,-0.03221428571428531,-0.15285714285715102,-0.002571428571428669,-13.96428571428578,-3.607142857142833,-0.09285714285715585,-0.5357142857142847,0.75,0.00016241676140977748,0.007476635514018692,0.21855895196506547,0.23177098961771592,0.09352090350703389,0.03513490384968031,0.44311951754385964,2357.22,303.69,830.27,1817.28
2018- 06- 25,-0.033357142857143085,-0.012857142857143344,-0.005999999999999783,-14.107142857142662,-3.5357142857142776,0.25,-0.13857142857143145,1.75,5.413892046992583e-05,0.010867202782003912,0.11580786026200873,0.1692972453939867,0.07033881513770558,0.024046748737759627,0.5742872807017544,2357.88,303.37,836.0,1826.09
2018- 06- 26,-0.021500000000000075,0.3400000000000034,-0.011857142857142566,-6.3214285714284415,-4.285714285714334,0.19285714285716438,0.3757142857142881,3.25,0.00013534730117481457,0.017170180395566184,0.08449781659388646,0.1650363079877573,0.06716861501882307,0.022408586902040364,0.3852796052631579,2350.92,302.76,831.4,1822.08
2018- 06- 27,-0.01714285714285735,0.2414285714285782,0.006428571428571228,-5.821428571428896,-1.5,0.08571428571427475,2.374285714285712,5.5714285714284415,0.0003519029830545179,0.009650076070419475,0.019344978165938862,0.18496069135209747,0.004755300178323757,0.029768090074450786,0.6339089912280702,2342.03,302.25,826.69,1811.92
2018- 06- 28,-0.01235714285714229,0.20857142857141753,0.005714285714286227,-2.4285714285711038,0.25,-0.4285714285714164,2.2457142857142927,1.5357142857142208,0.0005143197444642954,0.48932840686807216,0.3404366812227074,0.08329832563163897,0.005349712700614228,0.022396361813714103,0.573327850877193,2314.24,298.26,810.2,1775.19
2018- 06- 29,-0.012142857142857455,0.13000000000000966,-0.005714285714286227,-5.0,1.321428571428612,-0.5071428571428669,2.2542857142857144,1.75,0.00013534730117481457,0.3807867854814171,0.25157205240174674,0.014943287523255118,0.002179512581731722,0.031895255443220576,0.5112390350877193,2326.13,299.66,818.22,1806.4
2018- 07- 02,-0.012642857142857622,0.125714285714281,-0.016142857142857014,-12.0,-2.142857142857167,-0.48571428571428044,2.4214285714285637,-0.75,0.00032483352281955497,0.3965659639208868,0.3587772925764192,0.005281161855608234,0.010699425401228453,0.05614983068252668,0.5050712719298246,2271.54,292.93,789.82,1744.75
2018- 07- 03,-0.017285714285713905,-0.05142857142856627,-0.010714285714285676,-14.142857142857338,0.035714285714277594,-0.4714285714285751,2.3785714285714334,-1.8214285714284415,0.00040604190352444374,0.43434036079113236,0.26283842794759826,0.004320950609134009,0.0031702001188825047,0.049780559664543575,0.4310581140350877,2272.76,293.35,795.71,1760.41
2018- 07- 05,-0.02464285714285719,0.005714285714283562,-0.012285714285714455,-11.28571428571422,3.892857142857167,-0.3642857142857139,2.3785714285714334,-2.7142857142857792,0.0010286394889285908,0.9067594001304065,0.2790393013100437,0.0010202244493788635,0.003566475133742818,0.03348451692563478,0.21271929824561403,2257.55,291.63,794.05,1760.01
2018- 07- 06,-0.025857142857143245,-0.08714285714286518,-0.011571428571428566,-11.571428571428442,6.178571428571445,-0.15000000000000568,1.9571428571428555,-5.714285714285779,0.0002165556818797033,0.5597913497065856,0.2287554585152838,0.0009602112464742244,0.006142262730334854,0.036846416215357156,0.30948464912280704,2272.87,293.11,808.89,1804.64
2018- 07- 09,-0.021071428571428186,-0.07428571428570763,-0.02400000000000002,-8.5,4.035714285714278,0.13571428571430033,-0.3214285714285836,-4.5714285714284415,0.0014888203129229604,0.49767441860465117,0.2737554585152838,0.0003600792174278341,0.008916187834357044,0.05655325859729336,0.3822642543859649,2285.8,295.2,808.28,1812.4
2018- 07- 10,-0.018857142857142684,-0.007142857142852677,-0.021714285714285797,-9.928571428571558,1.428571428571388,0.3214285714285552,0.05428571428572582,-2.071428571428669,0.00013534730117481457,0.42651597478808956,0.27526200873362444,0.00030006601452319513,0.004755300178323757,0.06737246176603626,0.33771929824561403,2294.16,296.19,813.19,1802.14
2018- 07- 11,-0.03178571428571386,-0.0800000000000125,-0.013571428571428346,-11.107142857142662,-3.9642857142856656,0.5428571428571445,-0.08142857142857451,-2.5714285714284415,0.0016512370743327377,0.7195826994131711,0.23978165938864626,6.001320290463902e-05,0.0023776500891618782,0.06870499639359895,0.21888706140350878,2280.62,294.43,804.78,1776.69
2018- 07- 12,-0.02385714285714391,0.06142857142857849,-0.009285714285713897,-8.678571428571558,0.3214285714285552,0.7500000000000142,-0.5357142857142776,0.4642857142855519,0.0002165556818797033,0.48033036296457293,0.24823144104803488,0.00042009242033247315,0.005349712700614228,0.05841147202288536,0.36938048245614036,2285.06,294.41,819.29,1824.95
2018- 07- 13,-0.020214285714285296,0.0442857142857207,-0.016857142857143348,-7.535714285714221,-1.4285714285714448,0.9357142857142833,-0.5500000000000114,0.07142857142866887,0.0008662227275188132,0.394435992175614,0.290589519650655,6.001320290463902e-05,0.0017832375668714088,0.05522072396973068,0.31222587719298245,2310.9,298.65,827.89,1842.86
2018- 07- 16,-0.008785714285714619,-0.2757142857142938,-0.011142857142857121,-4.035714285714221,-2.2142857142857224,1.0142857142856911,-0.357142857142847,1.9642857142857792,0.00048725028422933245,0.36644207780917193,0.23766375545851526,0.3721418712116666,0.003962750148603131,0.056516583332314574,0.4126918859649123,2301.99,297.37,825.71,1830.33
