,date,cu_cost,oil_cost,gas_cost,wheat_cost,al_cost,cu_vol,wheat_vol,gas_vol,oil_vol,al_vol,kospi_cost,kospi_vol,kospi200_cost,kospi200_vol,kosdaq_cost,kosdaq_vol,kosdaq100_cost,kosdaq100_vol,cof_cost,bn_cost,pk_cost,cof_vol,bn_vol,pk_vol
1055,2018- 10- 08,2.767,61.53,3.267,514.0,2082.5,80900.0,54160.0,233740.0,60.0,56880.0,2253.83,214640000.0,289.91,69770000.0,767.15,516020000.0,1697.28,29570000.0,115.35,869.75,68.45,22460.0,123430.0,3740.0
1056,2018- 10- 05,2.763,61.52,3.143,521.0,2145.5,88550.0,49350.0,199270.0,200.0,85560.0,2267.52,282140000.0,291.28,93620000.0,773.7,573660000.0,1713.77,43020000.0,112.4,869.0,68.2,10680.0,167590.0,5760.0
1057,2018- 10- 04,2.7775,61.13,3.165,518.0,2187.0,97910.0,53590.0,242160.0,370.0,49170.0,2274.49,309500000.0,291.78,107330000.0,789.0,528700000.00000006,1751.79,32790000.0,110.4,859.25,67.5,7130.0,102930.0,6030.0
1058,2018- 10- 03,2.834,62.3,3.23,515.25,2222.5,81360.0,65960.0,207040.0,280.0,67710.0,,,,,,,,,110.05,861.5,67.47,11220.0,98120.0,9300.0
1059,2018- 10- 02,2.8065,61.02,3.166,519.25,2131.0,101140.0,92440.0,239370.0,1070.0,50530.0,2309.57,287870000.0,296.53,86570000.0,794.99,587850000.0,1758.54,39530000.0,111.0,866.0,66.42,8920.0,117210.0,8670.0
1060,2018- 10- 01,2.7875,60.97,3.094,509.5,2099.5,92440.0,69140.0,202840.0,140.0,31470.0,2338.88,278310000.0,300.17,77260000.0,816.53,571060000.0,1823.2,33410000.0,105.6,857.75,64.75,8850.0,152160.0,7130.0
1061,2018- 09- 28,2.805,59.87,3.008,509.0,2075.5,97880.0,74080.0,166730.0,310.0,44560.0,2343.07,317870000.0,300.51,111430000.0,822.27,704230000.0,1833.22,46730000.0,105.85,845.5,62.17,9810.0,143040.0,8160.0
1062,2018- 09- 27,2.783,59.36,3.056,513.0,2041.5,98380.0,58590.0,250440.0,50.0,26610.0,2355.43,279230000.0,302.59,120500000.0,833.01,551570000.0,1857.22,44860000.0,102.65,855.0,61.3,3470.0,76060.0,10780.0
1063,2018- 09- 26,2.8185,58.92,3.021,517.5,2077.5,400.0,46390.0,12690.0,20.0,37190.0,,,,,,,,,101.15,850.0,62.2,7330.0,89460.0,10210.0
1064,2018- 09- 25,2.8145,59.16,3.082,520.75,2080.75,720.0,62770.0,62950.0,90.0,39170.0,,,,,,,,,100.45,845.75,62.42,9290.0,160950.0,10930.0
1065,2018- 09- 24,2.827,58.7,3.038,527.0,2070.0,380.0,55280.0,80660.0,810.0,43840.0,,,,,,,,,101.9,841.0,61.0,3710.0,74830.0,7700.0
1066,2018- 09- 21,2.848,58.08,2.977,521.75,2100.5,2310.0,43330.0,118890.0,330.0,35860.0,2339.17,321700000.0,300.81,124340000.0,827.84,532200000.00000006,1841.7,35680000.0,103.3,847.25,60.3,9650.0,88700.0,9840.0
1067,2018- 09- 20,2.7315,58.14,2.976,524.0,2048.0,160.0,58420.0,192070.0,150.0,77730.0,2323.45,289080000.0,299.04,97940000.0,821.13,686610000.0,1828.32,95740000.0,103.1,850.25,61.25,6810.0,163230.0,13500.0
1068,2018- 09- 19,2.7215,58.38,2.908,522.5,2026.0,710.0,59630.0,148130.0,140.0,93890.0,2308.46,350950000.0,296.64,94200000.0,826.91,788460000.0,1840.68,52960000.0,100.05,830.0,60.0,3580.0,80960.0,14540.0
1069,2018- 09- 18,2.723,58.25,2.933,510.5,2034.75,1030.0,58180.0,238590.0,80.0,47940.0,2308.98,309240000.0,296.1,77060000.0,831.85,704540000.0,1843.67,49500000.0,95.85,814.0,59.17,28040.0,94050.0,18510.0
1070,2018- 09- 17,2.6435,58.15,2.814,506.25,2025.25,240.0,72040.0,174820.0,50.0,22170.0,2303.01,343170000.0,295.23,64920000.0,828.88,587180000.0,1832.3,70810000.0,97.3,823.5,56.45,22080.0,72670.0,27910.0
1071,2018- 09- 14,2.638,57.88,2.767,480.0,2036.75,250.0,260.0,151710.0,60.0,34010.0,2318.25,292240000.0,297.29,83090000.0,834.91,603310000.0,1844.82,83840000.0,99.7,830.5,56.23,19590.0,,28560.0
1072,2018- 09- 13,2.676,57.42,2.817,471.75,2058.25,170.0,0.0,143260.0,330.0,34500.0,2286.23,301310000.0,292.42,98540000.0,830.95,552200000.0,1839.83,37780000.0,100.65,822.75,55.67,17280.0,60.0,31390.0
1073,2018- 09- 12,2.669,58.09,2.829,481.75,2057.75,230.0,30.0,156790.0,260.0,45510.0,2282.92,336830000.0,292.35,87630000.0,826.33,639690000.0,1822.26,75720000.0,102.1,829.0,55.8,22490.0,640.0,37660.0
1074,2018- 09- 11,2.615,57.37,2.828,493.75,2038.5,80.0,0.0,135670.0,100.0,21600.0,2283.2,368210000.0,292.46,83410000.0,820.23,688240000.0,1790.63,57430000.0,100.45,820.25,54.48,22000.0,350.0,33250.0
1075,2018- 09- 10,2.6215,56.7,2.804,504.0,2090.0,40.0,50.0,160400.0,120.0,33850.0,2288.66,312610000.0,293.7,84200000.0,816.16,618280000.0,1788.38,33120000.0,101.25,833.5,55.95,15670.0,170.0,36850.0
1076,2018- 09- 07,2.616,56.62,2.776,486.25,2065.5,100.0,100.0,112500.0,110.0,24260.0,2281.58,357560000.0,292.86,90390000.0,818.86,699520000.0,1807.16,84910000.0,102.45,832.0,55.65,17050.0,400.0,29460.0
1077,2018- 09- 06,2.63,56.52,2.772,486.0,2035.5,240.0,240.0,141040.0,540.0,27460.0,2287.61,387510000.0,294.28,79880000.0,815.18,709790000.0,1789.05,72780000.0,102.2,826.75,54.98,16500.0,570.0,25010.0
1078,2018- 09- 05,2.604,56.97,2.795,493.75,2065.75,320.0,840.0,138640.0,210.0,25850.0,2291.77,358190000.0,294.96,81060000.0,820.0,663690000.0,1798.51,66050000.0,103.8,825.5,51.98,23030.0,820.0,25740.0
1079,2018- 09- 04,2.5965,57.42,2.823,502.75,2060.25,830.0,2250.0,217010.0,80.0,20770.0,2315.72,277010000.0,298.8,64650000.00000001,827.27,644220000.0,1825.15,37170000.0,101.45,832.0,51.08,37250.0,1580.0,33020.0
1080,2018- 08- 31,2.6645,57.18,2.916,518.5,2125.0,650.0,670.0,121710.0,50.0,29830.0,2322.88,255910000.0,300.07,107570000.0,816.97,727390000.0,1799.25,40460000.0,101.8,833.0,50.42,22120.0,6330.0,29010.0
1081,2018- 08- 30,2.7095,57.62,2.874,508.0,2132.5,2140.0,15480.0,116910.0,560.0,17720.0,2307.35,286930000.0,298.05,80680000.0,804.47,752110000.0,1755.64,22320000.0,102.65,819.5,49.12,27120.0,16390.0,26000.0
1082,2018- 08- 29,2.7195,57.68,2.895,515.75,2172.5,1450.0,21640.0,7570.0,80.0,25300.0,2309.03,268210000.0,298.05,81220000.0,803.18,654440000.0,1752.76,26800000.0,102.9,823.25,51.55,18090.0,24290.0,24970.0
1083,2018- 08- 28,2.745,57.53,2.852,498.25,2134.0,1050.0,22070.0,41930.0,150.0,14790.0,2303.12,276890000.0,297.22,84390000.0,798.17,673690000.0,1739.81,32670000.0,103.05,820.5,52.0,21440.0,26660.0,28910.0
1084,2018- 08- 27,2.717,57.61,2.876,499.25,,290.0,23190.0,61680.0,0.0,,2299.3,307040000.0,296.83,85300000.0,801.04,633860000.0,1757.1,32650000.0,105.75,834.75,54.77,18490.0,29910.0,24170.0
1085,2018- 08- 24,2.7085,57.48,2.917,514.75,2096.25,450.0,52010.0,101420.0,90.0,13070.0,2293.21,347290000.0,295.54,70160000.0,798.23,567850000.0,1739.14,27600000.0,104.7,842.0,51.77,27550.0,29280.0,21270.0
1086,2018- 08- 23,2.662,57.11,2.964,522.0,2076.0,660.0,35630.0,106840.0,30.0,8420.0,2282.6,338390000.0,294.29,73750000.0,791.28,595240000.0,1719.17,28880000.0,101.5,842.0,51.17,23030.0,19490.0,21340.0
1087,2018- 08- 22,2.68,56.98,2.956,526.0,2065.5,360.0,35800.0,96250.0,60.0,26620.0,2273.33,269270000.0,293.0,81680000.0,785.95,595000000.0,1700.13,33680000.0,100.9,858.25,53.6,41750.0,21140.0,22990.0
1088,2018- 08- 21,2.7005,55.98,2.98,527.25,2054.5,220.0,38080.0,112320.0,20.0,51900.0,2270.06,294340000.0,291.93,79700000.0,787.15,516590000.00000006,1709.64,40020000.0,101.8,874.5,56.23,37320.0,18550.0,20150.0
1089,2018- 08- 20,2.6745,56.09,2.941,542.25,2054.75,400.0,42930.0,123490.0,10.0,8830.0,2247.88,271600000.0,288.61,74150000.0,769.78,483970000.0,1655.96,32780000.0,100.95,881.75,56.48,38630.0,10660.0,31110.0
1090,2018- 08- 17,2.635,56.09,2.946,560.5,2029.25,290.0,66480.0,119420.0,10.0,14900.0,2247.05,238380000.0,288.57,67290000.0,772.3,587550000.0,1670.34,39850000.0,104.7,881.5,58.6,28670.0,19410.0,35000.0
1091,2018- 08- 16,2.623,55.83,2.908,542.25,2048.0,320.0,45520.0,125460.0,150.0,16360.0,2240.8,312520000.0,288.24,93690000.0,761.18,572840000.0,1644.2,32840000.000000004,105.35,885.5,55.48,36810.0,19410.0,22170.0
1092,2018- 08- 15,2.568,55.53,2.94,532.25,2025.5,560.0,70670.0,93170.0,300.0,17310.0,,,,,,,,,106.0,857.5,52.48,47690.0,10750.0,14650.0
1093,2018- 08- 14,2.69,56.06,2.959,541.75,2071.0,220.0,58390.0,123290.0,40.0,26840.0,2258.91,255220000.0,291.08,75900000.0,761.94,538310000.0,1645.24,27240000.0,108.5,864.5,55.0,48480.0,80.0,1700.0
1094,2018- 08- 13,2.738,55.67,2.93,533.5,2083.5,160.0,94160.0,126590.0,50.0,50970.0,2248.45,335380000.0,289.85,94720000.0,755.65,619260000.0,1629.58,32770000.000000004,109.3,853.5,55.52,55410.0,140.0,2850.0
1095,2018- 08- 10,2.75,55.98,2.944,546.75,2105.0,100.0,113920.0,140740.0,580.0,35360.0,2282.79,286160000.0,293.64,94300000.0,784.81,620210000.0,1695.12,28840000.0,110.05,846.0,54.8,44470.0,300.0,1950.0
1096,2018- 08- 09,2.7725,56.12,2.955,564.5,2079.0,160.0,87220.0,177240.0,190.0,40370.0,2303.71,244880000.0,297.41,87040000.0,789.48,601970000.0,1702.56,32660000.0,110.75,887.75,54.98,36210.0,640.0,4560.0
1097,2018- 08- 08,2.7575,55.81,2.949,570.0,2105.0,160.0,91810.0,195740.0,50.0,38380.0,2301.45,299690000.0,297.19,76310000.0,783.81,660080000.0,1682.28,30470000.0,111.0,893.75,54.8,41260.0,1420.0,4710.0
1098,2018- 08- 07,2.759,57.0,2.897,568.25,2034.5,210.0,106030.0,153530.0,50.0,26060.0,2300.16,230340000.0,297.18,70320000.0,784.7,526420000.0,1687.07,48770000.0,112.2,889.25,55.8,45100.0,2140.0,4750.0
1099,2018- 08- 06,2.7385,56.42,2.86,574.5,2039.0,500.0,75850.0,99790.0,100.0,21050.0,2286.5,244550000.0,295.24,70150000.0,781.41,514900000.0,1679.44,60840000.0,112.0,877.25,56.6,17140.0,1750.0,5510.0
1100,2018- 08- 03,2.7715,56.06,2.853,556.25,2024.5,200.0,78470.0,150120.0,80.0,14010.0,2287.68,270490000.0,295.61,63190000.0,788.81,539010000.0,1702.38,42270000.0,111.1,886.25,58.5,16600.0,2610.0,5960.0
1101,2018- 08- 02,2.7455,55.93,2.816,560.5,2032.75,880.0,150990.0,176000.0,190.0,29400.0,2270.2,352060000.0,293.55,75900000.0,781.38,546860000.0,1682.59,29570000.0,110.1,882.5,58.98,20730.0,4370.0,5960.0
1102,2018- 08- 01,2.757,55.53,2.758,558.25,2050.0,90.0,100630.0,118790.0,160.0,23490.0,2307.07,219030000.0,298.69,70930000.0,790.25,574480000.0,1709.37,35440000.0,111.3,886.75,60.25,23820.0,11350.0,7700.0
1103,2018- 07- 31,2.8405,56.2,2.782,553.75,2079.5,130.0,97010.0,154920.0,20.0,19730.0,2295.26,223930000.0,297.45,71870000.0,775.52,615000000.0,1664.99,34160000.0,113.1,903.75,61.12,20430.0,15120.0,10110.0
1104,2018- 07- 30,2.801,56.57,2.797,546.5,2092.75,190.0,72660.0,124250.0,60.0,18150.0,2293.51,206500000.0,297.29,66420000.0,769.8,539660000.0,1645.44,28710000.0,114.6,875.0,63.3,19670.0,59120.0,5690.0
1105,2018- 07- 27,2.802,56.61,2.822,530.5,2070.5,83190.0,95000.0,6920.0,120.0,12950.0,2294.99,262140000.0,297.78,71330000.0,773.98,544490000.0,1664.59,30720000.0,113.6,870.5,63.65,13320.0,47140.0,6650.0
1106,2018- 07- 26,2.818,57.11,2.78,536.5,2067.0,102280.0,128990.0,44270.0,170.0,14600.0,2289.06,303330000.0,296.95,93050000.0,765.15,536440000.00000006,1650.19,44190000.0,112.85,861.25,64.9,13060.0,49690.0,11160.0
1107,2018- 07- 25,2.8175,56.87,2.775,542.75,2062.25,102250.0,145910.0,45440.0,70.0,19440.0,2273.03,309320000.0,294.85,85720000.0,748.89,684210000.0,1608.88,51620000.0,114.35,860.75,66.4,3770.0,33010.0,5720.0
1108,2018- 07- 24,2.8105,56.57,2.732,510.25,2085.0,143290.0,66280.0,78520.0,110.0,28320.0,2280.2,436130000.0,295.49,99970000.0,761.57,544440000.0,1648.64,40060000.0,114.25,858.0,65.55,9390.0,39160.0,12180.0
1109,2018- 07- 23,2.7465,55.96,2.721,513.75,2069.5,86560.0,74230.0,109970.0,60.0,29270.0,2269.31,334290000.0,294.56,87890000.0,756.96,595300000.0,1651.74,44160000.0,115.05,847.75,66.42,11470.0,31910.0,11370.0
1110,2018- 07- 20,2.756,54.95,2.757,516.0,2029.75,118940.0,76740.0,92130.0,30.0,20400.0,2289.19,353240000.0,296.95,76110000.0,791.61,674710000.0,1738.44,43950000.0,114.05,849.75,66.45,5710.0,26320.0,12040.0
1111,2018- 07- 19,2.6955,54.78,2.769,504.25,2001.25,148360.0,57470.0,134440.0,250.0,27560.0,2282.29,464520000.0,295.9,85400000.0,796.49,769170000.0,1752.18,62690000.0,108.8,846.0,67.25,17970.0,26560.0,17310.0
1112,2018- 07- 18,2.76,54.7,2.721,494.5,2027.25,106260.0,54260.0,111410.0,50.0,26600.0,2290.11,402770000.0,296.47,78880000.0,810.44,819760000.0,1789.36,37560000.0,108.15,842.25,67.2,21330.0,18550.0,19240.0
1113,2018- 07- 17,2.747,54.05,2.74,497.75,2032.0,90920.0,70280.0,109350.0,40.0,74670.0,2297.92,379030000.0,296.88,77990000.0,819.72,666460000.0,1807.9,23780000.0,109.25,839.5,67.9,13170.0,37740.0,20050.0
1114,2018- 07- 16,2.7645,53.64,2.759,488.5,2048.25,84320.0,62010.0,110050.0,180.0,47350.0,2301.99,297120000.0,297.37,69360000.0,825.71,587340000.0,1830.33,19200000.0,110.3,829.5,79.75,15410.0,28640.0,1600.0
1115,2018- 07- 13,2.7755,55.39,2.752,481.5,2024.25,90760.0,10.0,134290.0,320.0,46290.0,2310.9,291560000.0,298.65,88560000.0,827.89,580530000.0,1842.86,27180000.0,109.9,814.0,79.95,27160.0,100.0,1660.0
1116,2018- 07- 12,2.777,55.66,2.797,482.5,2035.25,110520.0,70.0,114890.0,80.0,48900.0,2285.06,364410000.0,294.41,94350000.0,819.29,526500000.0,1824.95,26570000.0,111.55,830.0,79.95,19140.0,150.0,2580.0
1117,2018- 07- 11,2.7435,54.89,2.829,469.75,2054.0,165560.0,10.0,111020.0,610.0,57320.0,2280.62,422990000.0,294.43,102400000.0,804.78,532740000.0,1776.69,23730000.0,112.05,829.75,79.78,21250.0,1170.0,3450.0
1118,2018- 07- 10,2.8395,56.0,2.788,489.5,2084.5,98140.0,50.0,127270.0,50.0,56230.0,2294.16,339920000.0,296.19,74330000.0,813.19,533660000.0,1802.14,27910000.0,114.8,852.25,79.5,22350.0,870.0,4210.0
1119,2018- 07- 09,2.85,56.08,2.828,507.75,2116.0,114510.0,60.0,126580.0,550.0,47380.0,2285.8,352640000.0,295.2,80240000.0,808.28,521810000.0,1812.4,24590000.0,115.05,851.75,80.22,23980.0,1260.0,4190.0
1120,2018- 07- 06,2.824,55.92,2.858,512.75,2076.25,128800.0,160.0,105970.0,80.0,31260.0,2272.87,344430000.0,293.11,100950000.0,808.89,710880000.0,1804.64,27460000.0,114.1,874.0,81.38,40700.0,2510.0,5750.0
1121,2018- 07- 05,2.826,55.57,2.837,504.0,2076.5,208620.0,170.0,129000.0,380.0,28510.0,2257.55,346880000.0,291.63,64860000.0,794.05,651530000.0,1760.01,23560000.0,109.15,835.5,83.3,27710.0,3570.0,3630.0
1122,2018- 07- 03,2.917,55.08,2.87,491.5,2077.0,99940.0,720.0,121580.0,150.0,41840.0,2272.76,366030000.0,293.35,88700000.0,795.71,718920000.0,1760.41,35610000.0,111.9,844.0,83.72,21630.0,4640.0,4550.0
1123,2018- 07- 02,2.944,55.23,2.862,480.25,2096.0,91250.0,880.0,165520.0,120.0,47050.0,2271.54,393260000.0,292.93,93230000.0,789.82,676880000.0,1744.75,33640000.0,111.65,848.5,83.2,35380.0,5570.0,8060.000000000001
1124,2018- 06- 29,2.966,55.45,2.924,497.5,2131.75,87620.0,2490.0,116420.0,50.0,27210.0,2326.13,396660000.0,299.66,91790000.0,818.22,642990000.0,1806.4,21710000.0,115.1,858.5,82.88,19830.0,11060.0,8770.0
1125,2018- 06- 28,2.9715,56.05,2.94,479.5,2154.0,112590.0,13880.0,157120.0,190.0,19440.0,2314.24,414370000.0,298.26,88460000.0,810.2,826270000.0,1775.19,19290000.0,115.75,861.25,81.12,17990.0,43760.0,6720.0
1126,2018- 06- 27,2.9975,56.6,2.996,479.5,2175.5,2240.0,30820.0,10060.0,130.0,25470.0,2342.03,526620000.0,302.25,100170000.0,826.69,695680000.0,1811.92,23150000.0,117.45,867.5,80.22,13760.0,87400.0,6810.0
1127,2018- 06- 26,3.005,56.53,2.939,469.5,2157.25,3970.0,27500.0,39900.0,50.0,19450.0,2350.92,470910000.0,302.76,95030000.0,831.4,657250000.0,1822.08,24160000.0,117.7,867.25,79.12,19580.0,88850.0,9210.0
1128,2018- 06- 25,2.9985,55.53,2.923,476.75,2155.5,2520.0,28210.0,54240.0,20.0,20790.0,2357.88,415080000.0,303.37,83140000.0,836.0,668250000.0,1826.09,21340000.0,117.2,874.5,78.08,12240.0,89320.0,7130.0
1129,2018- 06- 22,3.038,55.44,2.945,491.25,2176.0,1740.0,38620.0,101300.0,60.0,29860.0,2357.22,537260000.0,303.69,92740000.0,830.27,832000000.0,1817.28,29870000.0,116.95,894.5,79.83,13380.0,128480.0,7210.0
1130,2018- 06- 21,3.0325,54.35,2.975,495.25,2180.0,1200.0,51250.0,129670.0,330.0,57990.0,2337.83,438260000.0,301.02,101200000.0,826.22,758200000.0,1792.38,34710000.0,116.25,880.5,80.47,18840.0,99480.0,10230.0
1131,2018- 06- 20,3.051,54.54,2.964,488.25,2166.75,1830.0,55870.0,141780.0,40.0,33790.0,2363.91,456000000.0,304.02,104270000.0,840.17,759520000.0,1831.92,40900000.0,116.65,889.5,80.03,28850.0,126770.0,12050.0
1132,2018- 06- 19,3.058,54.59,2.9,477.75,2171.0,1580.0,102770.0,148890.0,10.0,68750.0,2340.11,606300000.0,301.35,117680000.0,815.39,793360000.0,1756.85,35490000.0,116.4,889.0,81.88,36030.0,196380.0,18420.0
1133,2018- 06- 18,3.1175,54.91,2.951,490.0,2216.25,240.0,75220.0,164890.0,50.0,25190.0,2376.24,564820000.0,305.35,121130000.0,840.23,783060000.0,1816.36,41240000.0,116.7,908.5,83.72,22750.0,139700.0,16640.0
1134,2018- 06- 15,3.1555,54.15,3.022,499.5,2201.5,620.0,98170.0,169690.0,130.0,19560.0,2404.04,502360000.0,308.73,127400000.0,866.22,796590000.0,1871.53,42880000.0,117.55,905.5,81.72,32190.0,169720.0,21350.0
1135,2018- 06- 14,3.232,55.62,2.965,501.5,2254.25,390.0,113600.0,128820.0,610.0,27670.0,2423.48,533450000.00000006,311.2,147740000.0,864.56,1020000000.0,1868.52,62440000.0,117.95,927.25,81.17,47520.0,118200.0,1430.0
1136,2018- 06- 13,3.2635,56.51,2.963,516.5,2273.75,200.0,123830.0,163500.0,40.0,40400.0,,,,,,,,,118.6,936.0,81.0,34550.0,188400.0,2690.0
1137,2018- 06- 12,3.2595,55.44,2.939,534.5,2301.0,310.0,145450.0,170250.0,20.0,22800.0,2468.83,613170000.0,316.84,122230000.0,875.04,1080000000.0,1881.74,31330000.0,119.5,954.0,80.53,28610.0,137200.0,2430.0
1138,2018- 06- 11,3.2665,55.6,2.949,514.5,2299.5,590.0,95720.0,192020.0,50.0,39520.0,2470.15,427950000.0,317.22,103060000.0,876.55,776400000.0,1872.61,24620000.0,119.2,953.75,80.15,39800.0,136800.0,3550.0
1139,2018- 06- 08,3.31,55.28,2.89,520.0,2297.5,390.0,128280.0,158580.0,280.0,28910.0,2451.58,530160000.0,314.97,103100000.0,878.48,850280000.0,1877.12,24020000.0,119.5,969.25,79.88,33970.0,132150.0,5660.0
1140,2018- 06- 07,3.2845,55.06,2.93,526.75,2309.75,520.0,121870.0,213150.0,150.0,24670.0,2470.58,474150000.0,317.67,108020000.0,887.91,903300000.0,1906.55,32530000.0,118.0,974.25,78.4,39710.0,173220.0,4310.0
1141,2018- 06- 06,3.272,54.59,2.896,519.75,2343.0,290.0,102300.0,106070.0,70.0,17740.0,,,,,,,,,120.55,994.25,78.17,19610.0,90710.0,7370.0
1142,2018- 06- 05,3.208,54.91,2.89,510.0,2309.5,380.0,106920.0,122190.0,100.0,21520.0,2453.76,501360000.0,315.76,105960000.0,877.16,1030000000.0,1878.44,36070000.0,121.75,1001.25,76.53,19170.0,127580.0,8420.0
1143,2018- 06- 04,3.144,54.79,2.93,505.25,2313.0,100.0,104590.0,100050.0,60.0,21140.0,2447.76,438930000.0,314.84,104430000.0,877.44,898330000.0,1879.63,30600000.0,123.75,1001.75,77.58,22030.0,101110.0,6300.0
1144,2018- 06- 01,3.1085,55.18,2.962,523.25,2302.5,330.0,84220.0,90940.0,50.0,12690.0,2438.96,603020000.0,313.22,120950000.0,883.22,1030000000.0,1907.04,26230000.0,124.95,1021.25,77.6,19040.0,99970.0,8630.0
1145,2018- 05- 31,3.075,54.22,2.952,526.25,2289.5,160.0,86990.0,192340.0,610.0,21210.0,2423.01,816930000.0,310.92,228470000.0,879.66,1080000000.0,1900.77,35260000.0,125.9,1018.5,76.62,14880.0,103120.0,10250.0
1146,2018- 05- 30,3.0795,54.17,2.885,522.0,2267.5,440.0,106720.0,103500.0,80.0,15140.0,2409.03,575920000.0,309.26,135720000.0,874.22,1120000000.0,1892.9,35610000.0,122.5,1023.0,77.33,21620.0,134680.0,9560.0
1147,2018- 05- 29,3.0625,53.85,2.875,536.5,2272.75,161460.0,140350.0,11200.0,50.0,16050.0,2457.25,571840000.0,316.2,117360000.0,870.08,1150000000.0,1861.83,40970000.0,122.4,1030.5,75.67,8620.0,128700.0,8060.000000000001
1148,2018- 05- 25,3.0775,53.88,2.939,543.0,2261.5,89120.0,86020.0,77030.0,390.0,12280.0,2460.8,653590000.0,318.05,130290000.0,868.35,1120000000.0,1893.35,36840000.0,122.65,1041.5,74.2,4220.0,79810.0,6170.0
1149,2018- 05- 24,3.096,54.94,2.94,530.25,2280.5,85710.0,136820.0,66350.0,960.0,21860.0,2466.01,638120000.0,317.48,83140000.0,873.32,1110000000.0,1871.35,31880000.0,122.8,1035.75,74.83,11840.0,122490.0,6920.0
1150,2018- 05- 23,3.0705,55.25,2.914,531.0,2269.0,125180.0,91160.0,111800.0,560.0,31830.0,2471.91,752680000.0,318.31,122350000.0,869.16,874570000.0,1847.56,35140000.0,121.65,1039.25,74.6,6650.0,90470.0,17300.0
1151,2018- 05- 22,3.132,55.73,2.908,521.5,2268.75,112350.0,121340.0,181130.0,100.0,13700.0,,,,,,,,,123.15,1030.5,73.12,10470.0,106180.0,12070.0
1152,2018- 05- 21,3.0985,55.89,2.81,507.25,2279.5,89590.0,101860.0,127050.0,1230.0,29950.0,2465.57,588090000.0,316.25,96770000.0,872.96,998530000.0,1855.65,30710000.0,122.45,1025.25,74.0,8460.0,147490.0,15510.0
1153,2018- 05- 18,3.0635,55.31,2.847,518.25,2270.5,74730.0,98780.0,110780.0,1120.0,31650.0,2460.65,431380000.0,315.37,83890000.0,869.45,1060000000.0,1849.65,40340000.0,118.0,998.5,74.7,15760.0,122150.0,18700.0
1154,2018- 05- 17,3.089,54.96,2.859,497.5,2294.0,81080.0,68130.0,182970.0,50.0,19380.0,2448.45,596770000.0,314.29,107630000.0,855.62,1040000000.0,1818.79,32430000.0,117.9,995.0,76.47,18990.0,92150.0,24860.0
1155,2018- 05- 16,3.0705,54.4,2.815,494.25,2317.0,77780.0,56230.0,105940.0,120.0,42110.0,2459.82,691810000.0,315.97,129020000.0,850.29,1210000000.0,1801.18,31610000.0,117.3,999.75,75.9,14520.0,100890.0,19180.0
1156,2018- 05- 15,3.056,54.45,2.836,493.5,2327.0,103720.0,74720.0,107090.0,750.0,57120.0,2458.54,712620000.0,314.94,128390000.0,862.94,1010000000.0,1799.69,34600000.0,116.95,1018.75,74.72,21460.0,115400.0,22610.0
1157,2018- 05- 14,3.093,53.84,2.842,480.5,2335.5,81000.0,20.0,130610.0,130.0,26100.0,2476.11,650710000.0,317.72,141540000.0,858.7,922210000.0,1781.46,34180000.0,117.6,1013.0,65.25,20210.0,80.0,290.0
1158,2018- 05- 11,3.1115,53.51,2.806,489.5,2298.5,78010.0,30.0,119500.0,60.0,50150.0,2477.71,599900000.0,318.51,112400000.0,865.93,941520000.0,1814.25,43460000.0,119.4,994.75,65.3,15620.0,100.0,690.0
1159,2018- 05- 10,3.11,53.3,2.814,507.75,2347.0,113510.0,60.0,242960.0,60.0,47600.0,2464.16,490000000.0,317.31,120900000.0,854.93,857410000.0,1789.24,35760000.0,119.55,1013.25,65.47,21570.0,390.0,420.0
1160,2018- 05- 09,3.0575,52.94,2.737,514.5,2386.0,82870.0,30.0,117170.0,130.0,69660.0,2443.98,593370000.0,314.42,123610000.0,850.85,905890000.0,1792.25,60220000.0,118.75,1007.25,65.92,21450.0,710.0,500.0
1161,2018- 05- 08,3.059,51.88,2.732,517.75,2391.5,131180.0,10.0,153610.0,320.0,52190.0,2449.81,714730000.0,315.87,141250000.0,827.22,948440000.0,1710.25,42090000.0,119.6,1011.25,66.2,22170.0,780.0,390.0
1162,2018- 05- 07,3.079,52.34,2.741,514.0,,57380.0,70.0,160120.0,30.0,,,,,,,,,,120.75,1002.25,66.08,28210.0,1660.0,640.0
1163,2018- 05- 04,3.0855,51.92,2.711,527.5,2380.0,80790.0,120.0,113280.0,170.0,38670.0,2461.38,612020000.0,316.75,173910000.0,856.34,1130000000.0,1788.96,33830000.0,122.6,1027.25,67.08,22880.0,1310.0,730.0
1164,2018- 05- 03,3.0805,51.25,2.726,540.5,2283.0,110560.0,190.0,161670.0,20.0,35360.0,2487.25,614100000.0,320.55,117280000.0,866.07,1350000000.0,1830.41,27840000.0,124.35,1043.25,67.08,27340.0,3160.0,520.0
1165,2018- 05- 02,3.0685,50.8,2.754,525.75,2333.5,91640.0,170.0,126750.0,20.0,44310.0,2505.61,807590000.0,322.53,158300000.0,871.03,1360000000.0,1845.19,42740000.0,123.75,1032.75,66.9,35350.0,5490.0,370.0
1166,2018- 05- 01,3.0375,50.83,2.802,529.75,2269.0,97580.0,550.0,166920.0,30.0,26770.0,,,,,,,,,124.8,1042.5,67.45,30110.0,6790.0,360.0
